pitched,[Historical Events]
calipering,[Animals]
nuthatches,[Technology]
electrodynamics,[Famous People;Famous People;Music]
Yugoslavian,[Food & Drink]
VHF,[Sports]
Eiffel,[Countries;Food & Drink]
bide,[Technology;Historical Events]
commensurate,[Animals;Music]
weathercocks,[Music;Famous People]
medley,[Music;Famous People]
vainly,[Movies]
overstepping,[Famous People;Sports;Movies]
laundress,[Historical Events;Sports]
Dresden,[Technology;Famous People;Books]
fleshliest,[Music;Movies;Technology]
divas,[Sports;Animals]
exemption,[Sports;Movies]
canvased,[Countries;Books]
boy,[Technology]
prepositional,[Books;Movies]
backdrops,[Technology]
balladeer,[Music;Historical Events;Movies]
Bacchus,[Countries;Music]
ow,[Sports;Sports]
diamond,[Music;Animals]
calculating,[Animals;Animals]
marrieds,[Animals]
hackles,[Famous People;Movies;Animals]
coltish,[Food & Drink]
Muslims,[Countries]
carbohydrate,[Technology;Countries;Movies]
Thurs,[Sports]
dumps,[Movies;Books]
precipitously,[Animals;Technology]
Chandragupta,[Sports;Countries;Sports]
immutability,[Animals]
paroxysms,[Music;Books]
derricks,[Animals]
Melva,[Sports]
mongered,[Food & Drink;Historical Events;Books]
submarine,[Sports;Food & Drink]
Aegean,[Famous People;Sports;Music]
carped,[Books;Sports]
currying,[Music;Sports]
leader,[Countries;Countries]
admonishing,[Sports;Countries]
pragmatic,[Countries;Technology]
incubating,[Historical Events]
halftime,[Movies]
unset,[Movies;Music;Movies]
Marsha,[Sports]
prods,[Books]
Atlantis,[Countries;Historical Events]
whichever,[Animals]
Esmeralda,[Books;Animals;Historical Events]
Osceola,[Technology;Technology;Animals]
remit,[Movies;Music;Music]
extolled,[Music;Music;Animals]
Batman,[Sports;Books;Sports]
rewards,[Movies]
walk,[Books]
occupy,[Technology;Animals]
vastest,[Animals]
costs,[Sports;Countries]
automatics,[Books;Music;Food & Drink]
seemliest,[Food & Drink]
Batman,[Books;Technology]
puddings,[Countries]
tarp,[Books]
hoodwinks,[Countries;Books]
sixteens,[Movies]
encrusts,[Historical Events;Movies]
severance,[Books;Music;Technology]
arrivals,[Historical Events;Animals;Historical Events]
admonish,[Countries;Movies]
logistics,[Books]
beck,[Movies]
Guantanamo,[Books]
clayier,[Animals;Historical Events]
Carroll,[Movies]
reproves,[Sports]
lands,[Books]
Robeson,[Animals]
Cortland,[Books]
ferreted,[Movies;Technology]
destroyer,[Countries;Food & Drink;Technology]
reportedly,[Music]
legion,[Famous People;Technology]
Balder,[Books;Sports]
queened,[Food & Drink]
extinguishable,[Famous People;Books;Animals]
appendage,[Famous People;Music]
processionals,[Famous People;Books]
woodman,[Countries;Historical Events]
musical,[Food & Drink;Technology;Famous People]
Montgolfier,[Food & Drink]
tomorrows,[Food & Drink;Sports;Countries]
linesmen,[Technology;Food & Drink]
allusively,[Music;Historical Events]
DOA,[Historical Events;Food & Drink;Books]
randomnesses,[Historical Events;Books;Countries]
Samsung,[Food & Drink;Sports;Music]
computerizing,[Sports]
coxswains,[Food & Drink]
trochees,[Countries;Food & Drink]
unknowingly,[Famous People;Sports;Countries]
hereof,[Countries;Books]
overlain,[Countries]
anteaters,[Sports;Movies]
Rojas,[Food & Drink]
student,[Movies]
castigates,[Famous People;Animals]
conditioned,[Food & Drink;Sports]
Lauren,[Technology;Famous People;Music]
tunnellings,[Sports]
baseboard,[Food & Drink;Music;Food & Drink]
Frobisher,[Food & Drink;Technology;Historical Events]
unsays,[Sports]
piqued,[Movies;Movies]
territories,[Animals]
ushers,[Music]
davits,[Animals;Countries;Books]
hearsay,[Food & Drink]
hogans,[Animals;Books;Books]
garoted,[Famous People;Music]
detoxifies,[Historical Events;Technology;Countries]
shrugs,[Food & Drink;Food & Drink]
nuncios,[Sports]
professor,[Animals;Books;Historical Events]
indignity,[Food & Drink;Animals;Historical Events]
monarchic,[Famous People;Technology]
defames,[Animals]
hath,[Sports]
manged,[Sports;Books;Countries]
beatify,[Famous People;Sports]
apportioning,[Food & Drink;Music]
Astoria,[Books;Books]
voodooing,[Music;Music;Technology]
embarrasses,[Food & Drink]
compressor,[Food & Drink;Music;Music]
finaglers,[Famous People;Books]
ladybird,[Famous People;Books;Technology]
blowzier,[Technology]
pretexts,[Food & Drink;Animals;Books]
gamecocks,[Movies;Famous People;Books]
anthologist,[Animals]
tattletales,[Technology;Food & Drink]
goldbrick,[Food & Drink;Historical Events]
saleswoman,[Countries;Sports;Music]
bobsledded,[Famous People;Countries]
tummy,[Music;Sports]
navy,[Food & Drink;Books;Food & Drink]
gamecocks,[Historical Events]
smilingly,[Food & Drink;Food & Drink]
somersault,[Countries]
dams,[Books;Technology]
miasmata,[Countries;Books]
hypertension,[Famous People;Movies]
McNamara,[Countries]
unemployment,[Countries]
ignores,[Technology;Countries;Books]
render,[Sports]
solicitude,[Movies;Books;Technology]
bullies,[Books]
twisting,[Famous People;Books]
callusing,[Famous People]
authorize,[Technology;Food & Drink]
bandanna,[Music]
bikers,[Sports;Movies;Technology]
oppressor,[Food & Drink;Technology]
jazziest,[Food & Drink;Books;Food & Drink]
carats,[Animals;Technology]
suspecting,[Animals]
counterparts,[Books;Sports]
caddies,[Food & Drink;Animals]
gracefully,[Animals;Countries;Technology]
unbuckling,[Animals]
omelettes,[Countries;Movies]
cheeked,[Movies]
fanciful,[Books]
demijohn,[Movies;Food & Drink]
visibly,[Countries;Food & Drink]
nipping,[Music]
Whitley,[Books]
tromping,[Animals]
dissolve,[Technology;Sports]
Adidas,[Countries;Food & Drink]
fronds,[Movies]
Wayne,[Animals;Animals;Sports]
Rhodesia,[Famous People;Countries;Technology]
ruminating,[Countries;Animals]
petite,[Technology]
thingamajigs,[Music]
enemy,[Books]
ententes,[Historical Events;Music;Countries]
Mackinaw,[Food & Drink;Famous People]
mewing,[Movies]
incorporated,[Books;Books]
tacklers,[Animals;Countries]
dactyl,[Technology;Historical Events]
Waldo,[Sports]
sutures,[Countries;Food & Drink;Historical Events]
peripherals,[Movies]
superabundant,[Technology;Animals]
fastidiously,[Technology;Countries]
Durex,[Music;Sports;Food & Drink]
daze,[Sports]
swarms,[Technology;Historical Events;Historical Events]
transliterates,[Food & Drink]
interludes,[Historical Events;Books;Famous People]
Romansh,[Countries]
beau,[Technology;Movies;Historical Events]
RFCs,[Movies;Animals;Sports]
eulogy,[Technology;Historical Events;Animals]
elastics,[Movies]
alkaline,[Technology;Technology;Food & Drink]
leveller,[Movies]
doable,[Historical Events;Books]
sprinters,[Food & Drink;Books;Countries]
retiree,[Technology;Movies;Technology]
bayoneting,[Animals;Technology]
bombardiers,[Animals;Famous People;Movies]
tedious,[Food & Drink]
thigh,[Technology]
Finch,[Countries;Movies]
mottling,[Music]
misreads,[Food & Drink;Music]
toll,[Animals;Movies]
Maris,[Technology;Famous People;Countries]
Stolichnaya,[Books;Movies]
coccyxes,[Movies;Music;Famous People]
drunkards,[Books]
Keynesian,[Famous People;Sports;Movies]
glacial,[Technology]
Münchhausen,[Books;Countries;Historical Events]
malingered,[Technology]
stave,[Countries;Countries]
appendices,[Music;Music]
gaily,[Food & Drink;Sports]
Cyclades,[Famous People;Countries;Historical Events]
earful,[Technology]
embalmed,[Music;Books]
groyne,[Countries;Food & Drink;Food & Drink]
trickier,[Countries;Countries;Movies]
Pyrex,[Sports]
basked,[Countries;Historical Events;Technology]
activate,[Books;Technology;Music]
bleak,[Countries;Historical Events]
dazes,[Animals;Technology]
orally,[Sports]
exploded,[Movies;Music]
wallabies,[Music]
curved,[Countries;Food & Drink]
RAMs,[Countries;Movies]
Jewry,[Books]
chemists,[Countries]
distressing,[Famous People;Countries]
superannuates,[Animals]
coxswains,[Historical Events]
strategically,[Music]
cunnilingus,[Animals;Sports]
propulsion,[Music;Historical Events]
throttled,[Music]
Saddam,[Technology]
honourable,[Food & Drink;Animals]
yachtsman,[Countries;Animals;Historical Events]
mobilizes,[Famous People;Historical Events]
therapeutically,[Historical Events;Books;Music]
indefinably,[Famous People]
oligarchs,[Historical Events;Food & Drink]
hostess,[Movies;Technology]
disks,[Movies;Books]
felicities,[Books]
idiotic,[Historical Events;Music;Countries]
obeying,[Books;Sports]
vertebra,[Movies]
leper,[Historical Events]
Hadoop,[Books;Countries;Historical Events]
scrawny,[Books]
centre,[Food & Drink;Historical Events;Movies]
indorsing,[Movies;Countries]
homophobic,[Technology;Historical Events;Animals]
Belushi,[Books;Music]
revert,[Sports;Countries]
sheikhdom,[Music]
toques,[Countries]
counsellors,[Movies]
whim,[Music;Music]
parabola,[Animals;Books;Music]
insulating,[Books]
speccing,[Countries]
barristers,[Historical Events;Famous People;Historical Events]
Baath,[Historical Events;Sports]
dispensations,[Countries;Famous People;Books]
pediments,[Sports;Sports]
reenlists,[Movies;Books]
sulked,[Music;Books]
squabbling,[Historical Events]
actinium,[Animals;Food & Drink;Sports]
Narragansett,[Books;Animals]
unskilled,[Movies;Books;Music]
provocatively,[Famous People;Food & Drink;Movies]
obsessions,[Technology;Countries]
hash,[Music]
appears,[Historical Events]
Smith,[Books;Books;Animals]
vibraphones,[Famous People;Sports;Famous People]
Zeus,[Famous People]
pesky,[Sports;Movies;Sports]
Erickson,[Music]
stepchildren,[Sports;Countries;Books]
uncut,[Countries]
axial,[Technology]
joyride,[Famous People]
legal,[Countries]
punned,[Sports;Technology;Food & Drink]
seacoast,[Countries;Technology]
sifters,[Animals;Sports;Sports]
tuckers,[Food & Drink]
disobliging,[Historical Events;Music;Technology]
Au,[Animals;Historical Events]
timings,[Music;Books]
intendeds,[Movies;Movies]
dilemmas,[Famous People;Animals;Sports]
numbly,[Food & Drink;Famous People;Music]
radiating,[Food & Drink;Music;Famous People]
pars,[Movies]
buffalos,[Movies]
mantissa,[Famous People;Countries;Movies]
doorstep,[Food & Drink;Music;Countries]
Brahmas,[Sports;Historical Events;Books]
Ochoa,[Technology;Sports]
McCarthyism,[Food & Drink;Music;Music]
kingpin,[Books;Food & Drink;Countries]
upstarted,[Food & Drink;Food & Drink]
shuffled,[Food & Drink;Historical Events;Movies]
Epiphany,[Sports;Books;Sports]
earliest,[Countries]
pierced,[Technology;Animals;Movies]
upraises,[Food & Drink]
illusive,[Technology;Countries]
esplanade,[Music;Sports]
Mills,[Movies]
crayoned,[Famous People;Food & Drink]
PDQ,[Food & Drink;Technology;Historical Events]
Reuther,[Historical Events;Food & Drink]
espying,[Movies]
parasites,[Famous People;Technology;Movies]
Natchez,[Technology;Animals;Historical Events]
ripples,[Technology;Books;Sports]
Victorian,[Animals]
tunnelling,[Sports]
equalization,[Music;Countries;Books]
reproduced,[Historical Events;Animals;Animals]
nuance,[Movies;Countries]
menacing,[Famous People;Movies]
crackdowns,[Music;Technology]
psst,[Technology;Animals;Food & Drink]
ejection,[Movies;Books]
overdid,[Animals;Sports;Famous People]
esteeming,[Music;Food & Drink;Books]
shears,[Music]
Couperin,[Animals]
lynchpins,[Animals]
boulders,[Food & Drink;Historical Events;Countries]
billy,[Historical Events;Books;Countries]
thorny,[Music]
throng,[Countries]
blaster,[Historical Events;Famous People]
sniffles,[Books;Countries]
cowboys,[Music;Food & Drink]
lamaseries,[Countries;Animals]
sailcloth,[Books;Music]
oodles,[Music;Famous People]
Kaaba,[Movies]
forthcoming,[Countries;Famous People;Famous People]
plasterers,[Countries;Animals]
Netherlanders,[Food & Drink;Music;Books]
leapfrogged,[Food & Drink]
masturbation,[Books;Movies;Books]
exhuming,[Technology;Movies;Animals]
fingernails,[Music]
snowboarding,[Technology;Famous People;Sports]
rehabilitating,[Sports]
traverses,[Books]
televising,[Historical Events;Animals;Food & Drink]
outriders,[Historical Events;Countries]
betted,[Movies;Animals;Books]
deodorizer,[Food & Drink;Food & Drink]
cosmetics,[Sports;Books;Books]
agings,[Movies]
decontaminating,[Movies]
bosses,[Food & Drink;Animals]
grilling,[Historical Events;Countries]
Pluto,[Technology;Books;Food & Drink]
slumped,[Animals]
sauntered,[Countries]
cloth,[Food & Drink;Food & Drink;Sports]
squealer,[Books;Historical Events;Food & Drink]
Tungus,[Food & Drink;Sports;Music]
matted,[Famous People]
millstone,[Movies;Music]
undulating,[Music;Movies;Technology]
frogmen,[Books;Technology;Famous People]
transmitted,[Movies;Countries]
coda,[Famous People;Food & Drink]
reproached,[Movies;Famous People;Food & Drink]
cranial,[Animals;Books;Food & Drink]
nick,[Animals;Books]
eerie,[Food & Drink]
summary,[Countries;Music;Technology]
vendor,[Food & Drink;Movies;Historical Events]
chuckhole,[Famous People;Technology;Countries]
misapplied,[Countries]
descent,[Books]
slaughter,[Historical Events;Technology;Animals]
congressmen,[Countries;Historical Events;Animals]
slitter,[Historical Events;Technology;Countries]
crews,[Books]
collateral,[Historical Events;Music;Food & Drink]
nuisance,[Food & Drink]
chinned,[Books;Food & Drink;Food & Drink]
leg,[Historical Events]
enthralls,[Technology;Countries;Sports]
Mojave,[Famous People;Countries;Books]
pile,[Animals;Books]
grubs,[Music;Famous People;Movies]
enervated,[Technology;Technology]
moistening,[Famous People;Historical Events;Sports]
subtract,[Historical Events]
dinned,[Food & Drink;Movies;Technology]
federate,[Sports;Sports;Countries]
Illinois,[Countries;Famous People]
medically,[Sports]
levies,[Technology]
stumpy,[Historical Events;Famous People;Countries]
indicates,[Movies;Sports;Food & Drink]
Alzheimer,[Music;Food & Drink]
firesides,[Historical Events]
fringing,[Historical Events;Historical Events]
Tibet,[Historical Events;Technology;Technology]
magnum,[Technology;Books]
seemed,[Famous People]
adrift,[Famous People;Countries]
inflected,[Famous People]
defenced,[Countries;Movies]
yogourt,[Technology;Books]
shoestrings,[Food & Drink;Music;Food & Drink]
flavourings,[Books;Books]
soapboxes,[Music;Historical Events]
memorization,[Countries;Movies]
manicured,[Technology;Famous People]
minifloppies,[Famous People;Famous People;Books]
weathered,[Animals]
betrayer,[Books;Historical Events]
resiliency,[Sports;Food & Drink;Historical Events]
harries,[Countries;Countries;Sports]
Bible,[Famous People;Countries]
cleaning,[Food & Drink]
dismantle,[Music]
Noyes,[Books;Music;Sports]
storming,[Animals;Books]
cogent,[Food & Drink;Sports]
kilowatts,[Historical Events]
uncomplicated,[Technology;Sports;Countries]
entomb,[Food & Drink;Countries;Historical Events]
truanted,[Music;Technology;Historical Events]
nudism,[Books]
bathmat,[Technology;Famous People;Animals]
Gaussian,[Famous People;Music;Technology]
meagrely,[Music;Sports]
scooped,[Famous People]
Chelyabinsk,[Movies;Countries;Countries]
convincingly,[Movies;Sports]
livelihood,[Movies;Animals]
legatee,[Food & Drink]
artsier,[Animals;Famous People;Historical Events]
linkage,[Technology;Books]
hefting,[Books]
insects,[Food & Drink;Books]
emulsifying,[Books]
Merriam,[Books]
Doberman,[Music;Historical Events]
circumcised,[Historical Events]
southwestward,[Books]
mackerels,[Sports;Famous People;Food & Drink]
Abrams,[Animals]
archaeologists,[Books;Movies;Books]
technocrats,[Famous People;Animals]
L,[Animals;Sports;Food & Drink]
stevedores,[Food & Drink;Famous People;Famous People]
craps,[Food & Drink;Food & Drink]
clapboards,[Historical Events;Books;Books]
corset,[Famous People;Books]
ventriloquism,[Music;Sports;Movies]
specious,[Animals;Technology;Movies]
elliptic,[Famous People]
hundredfold,[Music]
Austrians,[Music]
Goldman,[Famous People]
amulet,[Famous People;Technology]
steppe,[Animals;Music]
indignation,[Sports;Countries]
dispossesses,[Famous People;Sports]
retrieved,[Music]
hurls,[Sports]
testiness,[Technology]
fatalism,[Movies;Animals;Food & Drink]
spadefuls,[Technology]
Wigner,[Animals]
brainiest,[Historical Events;Food & Drink]
Southwest,[Sports]
pinwheeling,[Books;Famous People;Technology]
worthier,[Historical Events]
Milo,[Famous People;Historical Events]
blooding,[Movies;Movies;Historical Events]
cared,[Books]
emulsification,[Historical Events;Animals]
derogated,[Sports]
smocking,[Sports;Books;Animals]
fitting,[Animals;Famous People;Famous People]
picketed,[Movies]
tempts,[Movies;Historical Events;Famous People]
immeasurably,[Food & Drink;Countries;Technology]
dubiously,[Countries;Animals;Music]
suspense,[Technology;Animals]
Prescott,[Countries;Movies]
wobbly,[Music;Books;Food & Drink]
humdinger,[Movies;Historical Events;Books]
wiggliest,[Historical Events]
candies,[Technology;Food & Drink;Movies]
Guadeloupe,[Countries;Food & Drink;Food & Drink]
veranda,[Food & Drink]
grimmest,[Animals;Technology]
lotteries,[Sports]
resale,[Technology;Technology]
shopaholics,[Countries;Music]
Alvin,[Books;Movies;Music]
ruggedest,[Books]
horseshoe,[Books]
imparted,[Countries]
clashed,[Countries;Books]
impeding,[Movies;Music;Movies]
courtyard,[Books]
thespians,[Movies]
PowerPC,[Sports;Technology]
Oneal,[Historical Events;Sports]
nonevent,[Music;Movies;Famous People]
backbiting,[Countries;Countries;Famous People]
bellyaching,[Movies;Animals;Books]
esteemed,[Sports]
Chernenko,[Food & Drink;Food & Drink;Sports]
pugilism,[Famous People;Sports;Famous People]
clashes,[Technology;Historical Events;Movies]
erred,[Famous People;Animals]
disable,[Music]
narcissuses,[Food & Drink]
mimeographs,[Technology;Animals;Books]
rephrase,[Technology]
certitude,[Famous People]
physics,[Food & Drink;Animals;Historical Events]
mislaid,[Historical Events;Sports]
pigment,[Famous People;Historical Events]
remembrance,[Animals;Movies;Movies]
cassette,[Historical Events]
mollycoddle,[Countries;Books;Music]
undersigned,[Historical Events;Movies;Technology]
honouring,[Technology]
cues,[Historical Events;Movies;Movies]
villager,[Technology;Music;Historical Events]
lymphoma,[Food & Drink]
enchanting,[Historical Events;Historical Events]
noteworthy,[Historical Events]
sharpness,[Books;Countries;Countries]
mewls,[Technology;Historical Events;Famous People]
tinkling,[Historical Events;Food & Drink]
emerald,[Food & Drink;Music]
curacy,[Animals;Food & Drink;Food & Drink]
sweetbrier,[Movies]
shanks,[Countries]
terrifying,[Famous People;Sports]
crosier,[Historical Events;Food & Drink;Sports]
convenience,[Famous People]
licorices,[Music;Historical Events;Music]
Boise,[Books;Music;Music]
wattles,[Countries;Sports;Movies]
profiteering,[Historical Events;Countries]
embroidering,[Food & Drink;Famous People;Technology]
bedstead,[Music;Movies]
shacks,[Animals;Sports;Animals]
Styx,[Movies;Books;Sports]
mod,[Animals;Books]
prehistory,[Food & Drink;Movies]
falteringly,[Historical Events;Music]
cutlasses,[Books;Music;Books]
roués,[Movies]
Greek,[Sports;Historical Events]
bra,[Music;Historical Events;Movies]
quarrelsome,[Animals;Countries]
collarbones,[Countries;Music]
Olympia,[Music;Food & Drink]
reprogramme,[Food & Drink;Animals]
whoa,[Sports;Famous People;Famous People]
Vienna,[Music;Books;Books]
sunny,[Movies;Technology]
orating,[Movies]
antislavery,[Music;Music]
Excellencies,[Countries;Countries]
stagings,[Animals]
Emmett,[Countries;Movies;Movies]
militarily,[Historical Events;Sports]
Angie,[Books;Countries;Books]
riotous,[Technology;Books;Sports]
hardheadedness,[Movies;Movies;Movies]
dulcet,[Sports;Sports;Books]
limpet,[Animals]
Delano,[Movies;Music]
intoxicants,[Food & Drink;Movies;Sports]
canonical,[Movies;Books;Food & Drink]
accomplice,[Food & Drink;Countries;Countries]
repressing,[Technology;Movies;Animals]
caliphate,[Countries;Famous People]
Brutus,[Sports;Animals]
roundhouse,[Historical Events]
kiwi,[Countries]
leavens,[Technology;Food & Drink]
amusing,[Sports;Countries]
crape,[Technology;Animals]
carpals,[Sports]
erase,[Countries;Music]
achy,[Sports;Historical Events]
traps,[Countries;Sports;Food & Drink]
rhetorician,[Music;Sports]
inoculated,[Technology;Books]
enrolled,[Animals]
malt,[Sports;Food & Drink]
triggering,[Books]
Anglican,[Books]
gray,[Books;Famous People;Movies]
selvedge,[Movies;Historical Events]
suffix,[Food & Drink]
Mohorovicic,[Music]
anchorpersons,[Historical Events;Sports;Movies]
Sallie,[Movies;Technology]
crimsoning,[Food & Drink;Books;Food & Drink]
kilocycles,[Movies;Movies;Animals]
decryption,[Technology;Books]
roundhouse,[Food & Drink]
believe,[Historical Events;Technology]
acidulous,[Historical Events;Movies]
tumors,[Famous People;Food & Drink;Food & Drink]
staring,[Historical Events]
dramatize,[Sports;Historical Events]
alpha,[Sports;Sports]
Congo,[Food & Drink;Technology]
affiliating,[Famous People]
uniquer,[Historical Events]
stinger,[Famous People]
relates,[Countries;Music]
Vilnius,[Countries;Technology]
petunias,[Music;Animals]
CRT,[Books;Countries;Books]
timber,[Movies;Countries]
foresting,[Animals;Countries;Music]
umpteen,[Historical Events;Technology;Famous People]
prayer,[Books;Music]
scuffs,[Food & Drink]
specked,[Famous People]
Laverne,[Animals]
revivify,[Music;Historical Events;Books]
smocked,[Animals]
frontrunners,[Food & Drink;Historical Events;Countries]
bypass,[Technology;Historical Events;Technology]
chrysalides,[Movies]
vaccine,[Animals;Famous People;Food & Drink]
Golan,[Movies]
parquets,[Books;Countries]
sardine,[Books]
trudged,[Countries;Sports;Historical Events]
houseclean,[Animals]
discernible,[Food & Drink;Music;Food & Drink]
keyboarding,[Food & Drink]
sic,[Historical Events;Historical Events;Books]
cesarian,[Books;Sports;Famous People]
beefier,[Countries;Famous People;Food & Drink]
trisects,[Countries;Countries;Famous People]
calliopes,[Historical Events]
chirrupping,[Animals]
indorse,[Famous People;Music]
Sheppard,[Movies;Food & Drink;Movies]
dressmakers,[Music;Countries]
salivate,[Music;Animals]
satellited,[Animals;Books;Animals]
macerating,[Sports;Historical Events;Countries]
crawls,[Books;Food & Drink]
aeon,[Books;Countries;Music]
firecrackers,[Countries;Countries;Historical Events]
steadiest,[Movies;Movies;Famous People]
elitist,[Music;Historical Events;Music]
delimiter,[Historical Events;Movies;Historical Events]
confessed,[Books;Countries;Countries]
corporal,[Countries;Music]
strangling,[Food & Drink]
BBS,[Famous People]
pupped,[Technology]
modernizes,[Food & Drink;Movies]
Luanda,[Countries;Food & Drink;Countries]
scollop,[Technology;Historical Events;Historical Events]
kneed,[Music]
worship,[Famous People;Historical Events]
concocts,[Sports;Sports]
maladies,[Books]
wherein,[Famous People;Technology;Countries]
mutinying,[Food & Drink;Famous People;Movies]
Beth,[Music;Sports]
periphrasis,[Historical Events]
swami,[Animals;Sports]
bonito,[Historical Events;Historical Events]
fine,[Food & Drink]
gelatinous,[Food & Drink;Books]
quilters,[Movies]
demanding,[Animals;Music;Books]
blenched,[Movies]
rattlesnakes,[Movies]
quoited,[Movies;Historical Events]
sunnier,[Movies;Countries;Countries]
paralysing,[Historical Events;Famous People;Countries]
verges,[Music]
threatens,[Technology;Countries;Historical Events]
recycles,[Animals;Famous People]
toenail,[Movies]
placentas,[Famous People;Movies]
factions,[Music;Music]
organ,[Countries]
diligently,[Movies;Sports]
regressing,[Music;Movies;Books]
briquet,[Movies]
Seyfert,[Music;Food & Drink;Books]
publishes,[Sports]
sulk,[Famous People]
unsurpassed,[Movies]
mollified,[Books]
assumed,[Movies]
grooviest,[Movies;Books;Countries]
mattes,[Sports]
taillights,[Music]
sufficient,[Sports;Food & Drink;Food & Drink]
hustlers,[Books]
portion,[Countries;Animals]
semiprofessional,[Books;Historical Events;Books]
handbags,[Historical Events;Historical Events]
blasé,[Music;Historical Events;Historical Events]
Micawber,[Countries]
coed,[Books]
Blackburn,[Music;Sports]
Qaddafi,[Movies;Animals]
salaam,[Historical Events]
embarrassing,[Movies;Animals]
cartographers,[Animals;Historical Events]
pickerels,[Countries]
segmented,[Technology]
aggravated,[Books;Historical Events]
scarecrows,[Sports]
remainders,[Countries]
speedometer,[Music;Food & Drink;Books]
linesman,[Historical Events]
neocon,[Food & Drink]
residence,[Animals]
defilement,[Music]
hurries,[Movies]
Yorktown,[Books;Food & Drink]
aprons,[Famous People]
psychoanalysis,[Famous People;Animals;Food & Drink]
inevitably,[Technology]
precede,[Animals;Movies;Books]
naturalist,[Music;Historical Events]
Wednesday,[Sports]
Hotpoint,[Sports]
antiphonal,[Animals]
aquarium,[Famous People;Sports]
abolishes,[Food & Drink]
pallbearers,[Historical Events;Animals]
miscegenation,[Music;Famous People]
defection,[Animals;Music]
scalloped,[Movies;Countries]
trivializes,[Countries]
pauper,[Books]
Lie,[Books;Books;Famous People]
procrastinated,[Technology]
roached,[Music]
sappiest,[Famous People;Historical Events]
indigestion,[Movies;Music;Technology]
steamrolling,[Technology;Countries;Food & Drink]
poet,[Animals;Movies;Music]
tensing,[Music;Historical Events]
rostrums,[Countries]
subterfuge,[Historical Events;Sports;Books]
cowhand,[Animals]
allover,[Technology]
source,[Famous People;Technology;Music]
Cl,[Animals;Food & Drink;Historical Events]
plantings,[Historical Events;Countries;Music]
wolfish,[Movies]
curdle,[Food & Drink;Famous People;Countries]
invent,[Historical Events;Famous People]
behind,[Animals]
technically,[Countries;Music]
suffusion,[Technology;Books]
blanching,[Historical Events]
sades,[Food & Drink;Technology]
steadier,[Animals]
Frenchwoman,[Famous People;Famous People]
adorns,[Books;Movies]
Ne,[Food & Drink]
Monsanto,[Books]
nukes,[Animals]
instead,[Books;Movies;Technology]
disarmed,[Animals]
raja,[Food & Drink]
B,[Animals;Music]
squalidest,[Music]
banging,[Movies;Famous People;Sports]
angina,[Sports;Movies]
attires,[Animals;Countries;Animals]
Sykes,[Famous People;Countries]
Burgoyne,[Sports]
Ephesian,[Historical Events]
supposes,[Sports;Sports;Food & Drink]
antiviral,[Countries;Music;Movies]
Freda,[Technology;Historical Events;Food & Drink]
marvellously,[Movies]
strumpets,[Movies;Countries]
shortcakes,[Animals]
event,[Sports;Music;Animals]
Rabin,[Movies;Famous People]
memorably,[Books;Animals;Technology]
bump,[Famous People]
cheep,[Music;Books;Animals]
Ruby,[Famous People]
naughtily,[Historical Events]
greyhound,[Historical Events]
conveys,[Historical Events;Movies;Historical Events]
daffier,[Technology]
stream,[Animals;Sports]
squeezes,[Historical Events;Movies]
Wilda,[Animals;Food & Drink;Animals]
slipknots,[Historical Events]
praline,[Historical Events;Sports;Food & Drink]
jeopardize,[Technology;Music;Animals]
soberest,[Food & Drink;Music;Countries]
Dayton,[Music;Food & Drink]
bluing,[Animals]
furiously,[Technology]
readies,[Food & Drink;Movies;Historical Events]
reagent,[Sports]
bison,[Technology;Technology;Famous People]
brontosauri,[Technology;Animals]
neoclassic,[Music]
conceits,[Movies;Historical Events;Technology]
bpm,[Music;Technology]
lath,[Technology;Books]
woodsman,[Books;Technology]
pasteurized,[Sports]
prostitution,[Movies;Movies;Technology]
umpires,[Countries]
Borgs,[Food & Drink;Animals;Sports]
entrusted,[Animals;Animals]
namesake,[Animals;Technology;Countries]
smileys,[Countries]
crueler,[Countries;Music]
ks,[Technology;Historical Events]
eyeballs,[Food & Drink;Music]
graces,[Famous People;Books]
tides,[Music]
collection,[Sports]
toadies,[Music;Historical Events]
taken,[Countries;Books]
focus,[Books;Books]
microfloppies,[Countries]
spareribs,[Music;Food & Drink]
grilles,[Animals;Sports;Food & Drink]
catastrophic,[Music;Music;Famous People]
tarter,[Movies;Music;Countries]
missilery,[Music]
honeymooned,[Movies]
Tuareg,[Books]
loving,[Animals]
dramatizes,[Countries;Countries;Food & Drink]
government,[Music;Music;Movies]
alloying,[Animals]
visible,[Technology;Books]
hitched,[Music;Famous People;Food & Drink]
seclusive,[Sports]
gnarl,[Sports]
summations,[Sports]
nonpartisan,[Countries;Countries;Food & Drink]
management,[Food & Drink;Music;Food & Drink]
roll,[Famous People;Famous People;Sports]
raspberries,[Books;Famous People]
constrain,[Countries;Food & Drink]
derangement,[Animals]
disinfecting,[Books;Movies;Famous People]
shabbier,[Countries;Countries]
sellers,[Food & Drink;Historical Events]
strikings,[Historical Events]
Reuther,[Music;Music]
fingers,[Historical Events;Animals;Books]
threads,[Technology]
arc,[Sports]
rational,[Technology;Technology]
Taichung,[Food & Drink;Food & Drink]
nitrogenous,[Historical Events;Music]
conventionally,[Countries;Famous People;Animals]
spatially,[Music;Movies;Movies]
blobbing,[Famous People;Books;Technology]
Zyuganov,[Sports]
